x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+79.465000E-03,-934.170814E-03,-115.879416E-03,+18.843174E-03,+4.145728558E+00
+79.470000E-03,-914.070312E-03,-228.944744E-03,+18.843174E-03,+138.190839E-03
+79.475000E-03,-1.019597949E+00,+85.125610E-03,+18.843174E-03,+4.798994895E+00
+79.480000E-03,-1.034673326E+00,-128.442231E-03,+18.843174E-03,+741.205919E-03
+79.485000E-03,-979.396944E-03,-115.879416E-03,+1.023868322E+00,+2.738693371E+00
+79.490000E-03,-1.115075335E+00,-15.376903E-03,+18.843174E-03,+4.158291372E+00
+79.495000E-03,-1.115075335E+00,-78.190974E-03,+18.843174E-03,+326.633051E-03
+79.500000E-03,-1.120100460E+00,-115.879416E-03,+18.843174E-03,+4.748743638E+00
+79.505000E-03,-1.195477344E+00,-316.884443E-03,+18.843174E-03,+841.708432E-03
+79.510000E-03,-1.235678349E+00,-115.879416E-03,+18.843174E-03,+2.638190858E+00
+79.515000E-03,-1.215577846E+00,-115.879416E-03,+18.843174E-03,+3.907035089E+00
+79.520000E-03,-1.356281362E+00,-128.442231E-03,-1.865578979E+00,+125.628024E-03
+79.525000E-03,-1.336180860E+00,-65.628160E-03,-1.363066405E+00,+4.610552683E+00
+79.530000E-03,-1.436683372E+00,-115.879416E-03,+18.843174E-03,+841.708432E-03
+79.535000E-03,-1.436683372E+00,-115.879416E-03,+18.843174E-03,+2.587939601E+00
+79.540000E-03,-1.361306488E+00,-115.879416E-03,+2.028893471E+00,+3.957286346E+00
+79.545000E-03,-1.436683372E+00,-115.879416E-03,+18.843174E-03,+276.381794E-03
+79.550000E-03,-1.436683372E+00,-228.944744E-03,+1.023868322E+00,+4.648241125E+00
+79.555000E-03,-1.436683372E+00,-115.879416E-03,+521.355748E-03,+527.638078E-03
+79.560000E-03,-1.522110506E+00,-115.879416E-03,+18.843174E-03,+2.738693371E+00
+79.565000E-03,-1.542211009E+00,-115.879416E-03,+1.526380897E+00,+3.655778806E+00
+79.570000E-03,-1.597487390E+00,-115.879416E-03,+18.843174E-03,+326.633051E-03
+79.575000E-03,-1.597487390E+00,-115.879416E-03,+521.355748E-03,+4.597989868E+00
+79.580000E-03,-1.677889399E+00,-115.879416E-03,+2.028893471E+00,+741.205919E-03
+79.585000E-03,-1.622613018E+00,-65.628160E-03,+1.526380897E+00,+2.688442115E+00
+79.590000E-03,-1.677889399E+00,-115.879416E-03,+2.028893471E+00,+3.743718505E+00
+79.595000E-03,-1.677889399E+00,-115.879416E-03,-358.041257E-03,+288.944609E-03
+79.600000E-03,-1.677889399E+00,-128.442231E-03,+18.843174E-03,+4.748743638E+00
+79.605000E-03,-1.622613018E+00,-65.628160E-03,+2.028893471E+00,+728.643104E-03
+79.610000E-03,-1.723115529E+00,-27.939717E-03,+1.149496466E+00,+2.839195885E+00
+79.615000E-03,-1.743216032E+00,-166.130673E-03,-358.041257E-03,+3.706030062E+00
+79.620000E-03,-1.677889399E+00,-115.879416E-03,+2.028893471E+00,+326.633051E-03
+79.625000E-03,-1.677889399E+00,-115.879416E-03,+18.843174E-03,+4.547738612E+00
+79.630000E-03,-1.677889399E+00,-15.376903E-03,+18.843174E-03,+640.703405E-03
+79.635000E-03,-1.677889399E+00,-115.879416E-03,+521.355748E-03,+3.140703425E+00
+79.640000E-03,-1.677889399E+00,-115.879416E-03,+2.028893471E+00,+3.756281319E+00
+79.645000E-03,-1.677889399E+00,-266.633186E-03,+1.526380897E+00,+188.442095E-03
+79.650000E-03,-1.718090404E+00,-15.376903E-03,-860.553831E-03,+4.547738612E+00
+79.655000E-03,-1.677889399E+00,-115.879416E-03,+18.843174E-03,+778.894361E-03
+79.660000E-03,-1.677889399E+00,-115.879416E-03,+144.471318E-03,+2.738693371E+00
+79.665000E-03,-1.758291408E+00,-316.884443E-03,+18.843174E-03,+3.605527549E+00
+79.670000E-03,-1.677889399E+00,-228.944744E-03,+18.843174E-03,+326.633051E-03
+79.675000E-03,-1.597487390E+00,-115.879416E-03,+18.843174E-03,+4.748743638E+00
+79.680000E-03,-1.602512516E+00,-128.442231E-03,+18.843174E-03,+741.205919E-03
+79.685000E-03,-1.677889399E+00,-115.879416E-03,+1.526380897E+00,+2.839195885E+00
+79.690000E-03,-1.597487390E+00,-115.879416E-03,-860.553831E-03,+3.655778806E+00
+79.695000E-03,-1.537185883E+00,-115.879416E-03,-358.041257E-03,+326.633051E-03
+79.700000E-03,-1.517085381E+00,-115.879416E-03,+18.843174E-03,+4.547738612E+00
+79.705000E-03,-1.461809000E+00,-65.628160E-03,+18.843174E-03,+879.396874E-03
+79.710000E-03,-1.517085381E+00,-216.381930E-03,+18.843174E-03,+3.040200911E+00
+79.715000E-03,-1.502010004E+00,-115.879416E-03,+18.843174E-03,+3.542713478E+00
+79.720000E-03,-1.436683372E+00,-115.879416E-03,+18.843174E-03,+125.628024E-03
+79.725000E-03,-1.461809000E+00,-27.939717E-03,+18.843174E-03,+4.610552683E+00
+79.730000E-03,-1.396482367E+00,-115.879416E-03,-860.553831E-03,+628.140591E-03
+79.735000E-03,-1.356281362E+00,-115.879416E-03,+18.843174E-03,+3.040200911E+00
+79.740000E-03,-1.356281362E+00,-115.879416E-03,+144.471318E-03,+3.756281319E+00
+79.745000E-03,-1.275879353E+00,-115.879416E-03,-860.553831E-03,+326.633051E-03
+79.750000E-03,-1.321105483E+00,-115.879416E-03,+18.843174E-03,+4.447236098E+00
+79.755000E-03,-1.195477344E+00,-115.879416E-03,+18.843174E-03,+728.643104E-03
+79.760000E-03,-1.115075335E+00,-115.879416E-03,-1.865578979E+00,+2.939698398E+00
+79.765000E-03,-1.140200963E+00,-178.693487E-03,-1.363066405E+00,+3.605527549E+00
+79.770000E-03,-1.155276340E+00,-15.376903E-03,+18.843174E-03,+427.135564E-03
+79.775000E-03,-1.099999958E+00,-115.879416E-03,+18.843174E-03,+4.597989868E+00
+79.780000E-03,-1.039698451E+00,-115.879416E-03,+2.028893471E+00,+741.205919E-03
+79.785000E-03,-1.014572823E+00,-115.879416E-03,+18.843174E-03,+2.889447141E+00
+79.790000E-03,-954.271317E-03,-216.381930E-03,+18.843174E-03,+3.454773779E+00
+79.795000E-03,-914.070312E-03,-115.879416E-03,+18.843174E-03,+376.884308E-03
+79.800000E-03,-873.869307E-03,-115.879416E-03,+18.843174E-03,+4.748743638E+00
+79.805000E-03,-853.768805E-03,-115.879416E-03,+646.983892E-03,+929.648131E-03
+79.810000E-03,-793.467298E-03,-216.381930E-03,-986.181974E-03,+3.040200911E+00
+79.815000E-03,-697.989912E-03,-115.879416E-03,+18.843174E-03,+3.454773779E+00
+79.820000E-03,-713.065289E-03,-115.879416E-03,-1.865578979E+00,+527.638078E-03
+79.825000E-03,-692.964787E-03,-115.879416E-03,+18.843174E-03,+4.497487355E+00
+79.830000E-03,-552.261271E-03,-15.376903E-03,+18.843174E-03,+741.205919E-03
+79.835000E-03,-552.261271E-03,-115.879416E-03,+18.843174E-03,+3.040200911E+00
+79.840000E-03,-471.859261E-03,-115.879416E-03,+2.028893471E+00,+3.354271266E+00
+79.845000E-03,-416.582880E-03,-115.879416E-03,+18.843174E-03,+527.638078E-03
+79.850000E-03,-391.457252E-03,-115.879416E-03,-860.553831E-03,+4.547738612E+00
+79.855000E-03,-376.381875E-03,-115.879416E-03,+18.843174E-03,+690.954662E-03
+79.860000E-03,-235.678359E-03,-115.879416E-03,+18.843174E-03,+3.140703425E+00
+79.865000E-03,-255.778862E-03,-115.879416E-03,+646.983892E-03,+3.404522522E+00
+79.870000E-03,-150.251225E-03,-228.944744E-03,+18.843174E-03,+628.140591E-03
+79.875000E-03,-69.849215E-03,-279.196001E-03,+18.843174E-03,+4.510050169E+00
+79.880000E-03,-150.251225E-03,-115.879416E-03,+18.843174E-03,+728.643104E-03
+79.885000E-03,-69.849215E-03,-65.628160E-03,+18.843174E-03,+3.190954681E+00
+79.890000E-03,+45.728673E-03,-27.939717E-03,-860.553831E-03,+3.354271266E+00
+79.895000E-03,+70.854301E-03,-115.879416E-03,+18.843174E-03,+690.954662E-03
+79.900000E-03,+171.356812E-03,-115.879416E-03,+18.843174E-03,+4.547738612E+00
+79.905000E-03,+146.231184E-03,-178.693487E-03,+1.526380897E+00,+527.638078E-03
+79.910000E-03,+251.758821E-03,-115.879416E-03,+18.843174E-03,+3.140703425E+00
+79.915000E-03,+332.160830E-03,-115.879416E-03,+18.843174E-03,+3.253768752E+00
+79.920000E-03,+332.160830E-03,-316.884443E-03,+18.843174E-03,+728.643104E-03
+79.925000E-03,+352.261333E-03,+85.125610E-03,+18.843174E-03,+4.547738612E+00
+79.930000E-03,+412.562840E-03,-115.879416E-03,+1.149496466E+00,+741.205919E-03
+79.935000E-03,+492.964849E-03,-115.879416E-03,+521.355748E-03,+3.341708452E+00
+79.940000E-03,+492.964849E-03,-115.879416E-03,+18.843174E-03,+3.354271266E+00
+79.945000E-03,+573.366858E-03,-266.633186E-03,-860.553831E-03,+678.391848E-03
+79.950000E-03,+608.542737E-03,-115.879416E-03,+18.843174E-03,+4.547738612E+00
+79.955000E-03,+653.768867E-03,-166.130673E-03,+1.652009040E+00,+690.954662E-03
+79.960000E-03,+734.170876E-03,-115.879416E-03,+18.843174E-03,+2.952261212E+00
+79.965000E-03,+789.447258E-03,-178.693487E-03,+18.843174E-03,+3.002512469E+00
+79.970000E-03,+814.572886E-03,-329.447257E-03,+18.843174E-03,+527.638078E-03
+79.975000E-03,+874.874393E-03,+4.507236198E+00,+18.611808419E+00,+5.603015002E+00
+79.980000E-03,+814.572886E-03,+4.306231171E+00,+18.843174E-03,-2.876884562E+00
+79.985000E-03,+915.075397E-03,+4.356482428E+00,+16.099245548E+00,+6.306532595E+00
+79.990000E-03,+975.376904E-03,+4.406733684E+00,+1.149496466E+00,-364.321728E-03
+79.995000E-03,+975.376904E-03,+4.657989968E+00,+17.732411414E+00,+5.753768772E+00
+80.000000E-03,+1.055778913E+00,+4.507236198E+00,+144.471318E-03,-866.834295E-03
+80.005000E-03,+1.111055295E+00,+4.507236198E+00,+16.727386266E+00,+5.753768772E+00
+80.010000E-03,+1.136180922E+00,+4.394170870E+00,+18.843174E-03,-766.331782E-03
+80.015000E-03,+1.136180922E+00,+4.507236198E+00,+17.732411414E+00,+5.552763745E+00
+80.020000E-03,+1.136180922E+00,+4.507236198E+00,+144.471318E-03,-665.829268E-03
+80.025000E-03,+1.236683434E+00,+4.406733684E+00,+16.727386266E+00,+5.552763745E+00
+80.030000E-03,+1.251758811E+00,+4.507236198E+00,+1.149496466E+00,-577.889569E-03
+80.035000E-03,+1.296984941E+00,+4.456984941E+00,+18.109295845E+00,+5.603015002E+00
+80.040000E-03,+1.296984941E+00,+4.494673383E+00,+2.154521614E+00,-464.824242E-03
+80.045000E-03,+1.317085443E+00,+4.507236198E+00,+521.355748E-03,-967.336808E-03
+80.050000E-03,+1.131155797E+00,+3.690653277E+00,+8.059044361E+00,+3.140703425E+00
+80.055000E-03,+1.513065340E+00,+5.348944747E+00,+33.310301214E+00,+9.321607996E+00
+80.060000E-03,+1.216582932E+00,+4.105226144E+00,+10.194722801E+00,-1.469849375E+00
+80.065000E-03,+1.513065340E+00,+4.645427153E+00,+1.149496466E+00,+4.095477302E+00
+80.070000E-03,+1.533165843E+00,+4.394170870E+00,+19.114320993E+00,+6.670854206E+00
+80.075000E-03,+1.518090466E+00,-379.698514E-03,-4.503769994E+00,-1.633165959E+00
+80.080000E-03,+1.457788959E+00,-115.879416E-03,+20.119346142E+00,+6.557788879E+00
+80.085000E-03,+1.477889461E+00,-178.693487E-03,+1.526380897E+00,-527.638312E-03
+80.090000E-03,+1.538190968E+00,-115.879416E-03,-986.181974E-03,+5.565326559E+00
+80.095000E-03,+1.538190968E+00,-115.879416E-03,+18.843174E-03,-678.392082E-03
+80.100000E-03,+1.538190968E+00,-115.879416E-03,-1.865578979E+00,+5.753768772E+00
+80.105000E-03,+1.538190968E+00,-115.879416E-03,-1.991207123E+00,-678.392082E-03
+80.110000E-03,+1.578391973E+00,-216.381930E-03,+18.843174E-03,+5.653266259E+00
+80.115000E-03,+1.598492475E+00,-316.884443E-03,+18.843174E-03,-678.392082E-03
+80.120000E-03,+1.538190968E+00,-115.879416E-03,+18.843174E-03,+5.753768772E+00
+80.125000E-03,+1.538190968E+00,-115.879416E-03,+18.843174E-03,+640.703405E-03
+80.130000E-03,+1.658793982E+00,-228.944744E-03,-986.181974E-03,-1.080402136E+00
+80.135000E-03,+1.538190968E+00,-115.879416E-03,+18.843174E-03,+6.017587869E+00
+80.140000E-03,+1.538190968E+00,-128.442231E-03,+18.843174E-03,-477.387056E-03
+80.145000E-03,+1.558291471E+00,-115.879416E-03,+18.843174E-03,-75.377002E-03
+80.150000E-03,+1.578391973E+00,-115.879416E-03,+18.843174E-03,+5.351758718E+00
+80.155000E-03,+1.538190968E+00,-166.130673E-03,-358.041257E-03,-113.065445E-03
+80.160000E-03,+1.613567852E+00,-316.884443E-03,-1.865578979E+00,+5.552763745E+00
+80.165000E-03,+1.457788959E+00,-266.633186E-03,+18.843174E-03,-75.377002E-03
+80.170000E-03,+1.538190968E+00,-228.944744E-03,+1.149496466E+00,+4.045226045E+00
+80.175000E-03,+1.538190968E+00,-279.196001E-03,-1.488694549E+00,+4.208542629E+00
+80.180000E-03,+1.533165843E+00,+85.125610E-03,+2.028893471E+00,-263.819215E-03
+80.185000E-03,+1.457788959E+00,-115.879416E-03,+18.843174E-03,+5.213567763E+00
+80.190000E-03,+1.457788959E+00,-115.879416E-03,+1.023868322E+00,-175.879516E-03
+80.195000E-03,+1.457788959E+00,-115.879416E-03,+18.843174E-03,+4.195979815E+00
+80.200000E-03,+1.377386950E+00,-316.884443E-03,+2.028893471E+00,+2.751256186E+00
+80.205000E-03,+1.432663331E+00,-115.879416E-03,+18.843174E-03,+226.130538E-03
+80.210000E-03,+1.377386950E+00,-216.381930E-03,+18.843174E-03,+4.949748665E+00
+80.215000E-03,+1.377386950E+00,-115.879416E-03,+18.843174E-03,-75.377002E-03
+80.220000E-03,+1.296984941E+00,-115.879416E-03,+18.843174E-03,+4.547738612E+00
+80.225000E-03,+1.296984941E+00,-115.879416E-03,+18.843174E-03,+2.198492362E+00
+80.230000E-03,+1.296984941E+00,-115.879416E-03,+18.843174E-03,+427.135564E-03
+80.235000E-03,+1.312060317E+00,-115.879416E-03,+18.843174E-03,+4.999999922E+00
+80.240000E-03,+1.216582932E+00,-115.879416E-03,+18.843174E-03,-62.814188E-03
+80.245000E-03,+1.156281425E+00,+22.311539E-03,+18.843174E-03,+4.296482328E+00
+80.250000E-03,+1.176381927E+00,-115.879416E-03,+18.843174E-03,+2.650753672E+00
+80.255000E-03,+1.070854290E+00,-316.884443E-03,+521.355748E-03,-75.377002E-03
+80.260000E-03,+1.131155797E+00,-115.879416E-03,+2.028893471E+00,+4.949748665E+00
+80.265000E-03,+995.477406E-03,-115.879416E-03,-483.669400E-03,-12.562932E-03
+80.270000E-03,+1.010552783E+00,-115.879416E-03,+18.843174E-03,+4.045226045E+00
+80.275000E-03,+975.376904E-03,-115.879416E-03,+2.028893471E+00,+2.801507442E+00
+80.280000E-03,+894.974895E-03,-115.879416E-03,+18.843174E-03,+125.628024E-03
+80.285000E-03,+950.251276E-03,-266.633186E-03,+18.843174E-03,+4.949748665E+00
+80.290000E-03,+814.572886E-03,-115.879416E-03,+18.843174E-03,+125.628024E-03
+80.295000E-03,+734.170876E-03,-166.130673E-03,+1.652009040E+00,+4.195979815E+00
+80.300000E-03,+734.170876E-03,-128.442231E-03,+2.028893471E+00,+2.550251159E+00
+80.305000E-03,+709.045249E-03,-115.879416E-03,+646.983892E-03,+477.386821E-03
+80.310000E-03,+653.768867E-03,-115.879416E-03,+18.843174E-03,+4.949748665E+00
+80.315000E-03,+653.768867E-03,-115.879416E-03,+521.355748E-03,+87.939582E-03
+80.320000E-03,+573.366858E-03,-115.879416E-03,+2.028893471E+00,+4.145728558E+00
+80.325000E-03,+573.366858E-03,-266.633186E-03,+1.526380897E+00,+2.650753672E+00
+80.330000E-03,+492.964849E-03,-115.879416E-03,+18.843174E-03,+628.140591E-03
+80.335000E-03,+412.562840E-03,-279.196001E-03,+18.843174E-03,+4.949748665E+00
+80.340000E-03,+407.537714E-03,-115.879416E-03,-1.865578979E+00,+138.190839E-03
+80.345000E-03,+307.035203E-03,-266.633186E-03,+646.983892E-03,+4.095477302E+00
+80.350000E-03,+291.959826E-03,-27.939717E-03,+18.843174E-03,+2.449748646E+00
+80.355000E-03,+231.658319E-03,-115.879416E-03,+18.843174E-03,+427.135564E-03
+80.360000E-03,+171.356812E-03,+72.562796E-03,+18.843174E-03,+4.949748665E+00
+80.365000E-03,+111.055305E-03,-115.879416E-03,+18.843174E-03,+125.628024E-03
+80.370000E-03,+50.753798E-03,-216.381930E-03,+18.843174E-03,+4.145728558E+00
+80.375000E-03,+10.552794E-03,-115.879416E-03,+18.843174E-03,+2.298994876E+00
+80.380000E-03,+10.552794E-03,-115.879416E-03,+2.028893471E+00,+527.638078E-03
+80.385000E-03,-14.572834E-03,-316.884443E-03,+18.843174E-03,+4.949748665E+00
+80.390000E-03,-150.251225E-03,-115.879416E-03,+1.023868322E+00,+37.688325E-03
+80.395000E-03,-230.653234E-03,-115.879416E-03,+18.843174E-03,+4.246231072E+00
+80.400000E-03,-155.276350E-03,-115.879416E-03,+144.471318E-03,+2.349246132E+00
+80.405000E-03,-311.055243E-03,-115.879416E-03,+1.526380897E+00,+778.894361E-03
+80.410000E-03,-311.055243E-03,-228.944744E-03,+2.028893471E+00,+4.861808966E+00
+80.415000E-03,-391.457252E-03,-228.944744E-03,+18.843174E-03,-25.125746E-03
+80.420000E-03,-471.859261E-03,-115.879416E-03,+144.471318E-03,+4.145728558E+00
+80.425000E-03,-471.859261E-03,-266.633186E-03,+646.983892E-03,+2.449748646E+00
+80.430000E-03,-597.487401E-03,-15.376903E-03,+18.843174E-03,+527.638078E-03
+80.435000E-03,-617.587903E-03,-115.879416E-03,-1.488694549E+00,+4.949748665E+00
+80.440000E-03,-637.688405E-03,-115.879416E-03,+2.028893471E+00,+326.633051E-03
+80.445000E-03,-713.065289E-03,-178.693487E-03,-1.363066405E+00,+4.296482328E+00
+80.450000E-03,-793.467298E-03,-115.879416E-03,+18.843174E-03,+2.349246132E+00
+80.455000E-03,-793.467298E-03,-115.879416E-03,+18.843174E-03,+678.391848E-03
+80.460000E-03,-873.869307E-03,-115.879416E-03,+2.028893471E+00,+4.748743638E+00
+80.465000E-03,-898.994935E-03,-178.693487E-03,+18.843174E-03,+188.442095E-03
+80.470000E-03,-914.070312E-03,-15.376903E-03,+18.843174E-03,+4.246231072E+00
+80.475000E-03,-974.371819E-03,-279.196001E-03,+2.028893471E+00,+2.449748646E+00
+80.480000E-03,-1.034673326E+00,-115.879416E-03,+2.028893471E+00,+728.643104E-03
+80.485000E-03,-1.034673326E+00,-65.628160E-03,-1.363066405E+00,+4.949748665E+00
+80.490000E-03,-1.115075335E+00,-228.944744E-03,+18.843174E-03,+326.633051E-03
+80.495000E-03,-1.115075335E+00,-279.196001E-03,-986.181974E-03,+4.145728558E+00
+80.500000E-03,-1.195477344E+00,-115.879416E-03,+18.843174E-03,+2.537688345E+00
+80.505000E-03,-1.140200963E+00,-115.879416E-03,+18.843174E-03,+678.391848E-03
+80.510000E-03,-1.240703474E+00,-115.879416E-03,+18.843174E-03,+4.748743638E+00
+80.515000E-03,-1.215577846E+00,+34.874354E-03,+521.355748E-03,+326.633051E-03
+80.520000E-03,-1.356281362E+00,-115.879416E-03,+18.843174E-03,+4.145728558E+00
+80.525000E-03,-1.301004981E+00,-115.879416E-03,+18.843174E-03,+2.097989849E+00
+80.530000E-03,-1.356281362E+00,-216.381930E-03,+1.023868322E+00,+929.648131E-03
+80.535000E-03,-1.436683372E+00,+34.874354E-03,+18.843174E-03,+4.748743638E+00
+80.540000E-03,-1.517085381E+00,-115.879416E-03,+18.843174E-03,+326.633051E-03
+80.545000E-03,-1.476884376E+00,-216.381930E-03,+18.843174E-03,+4.145728558E+00
+80.550000E-03,-1.517085381E+00,-15.376903E-03,+1.023868322E+00,+2.148241105E+00
+80.555000E-03,-1.456783874E+00,-115.879416E-03,+1.652009040E+00,+778.894361E-03
+80.560000E-03,-1.522110506E+00,-115.879416E-03,+144.471318E-03,+4.748743638E+00
+80.565000E-03,-1.577386888E+00,-115.879416E-03,-483.669400E-03,+188.442095E-03
+80.570000E-03,-1.597487390E+00,-15.376903E-03,+1.149496466E+00,+4.246231072E+00
+80.575000E-03,-1.537185883E+00,-115.879416E-03,+18.843174E-03,+2.298994876E+00
+80.580000E-03,-1.677889399E+00,-115.879416E-03,+2.028893471E+00,+929.648131E-03
+80.585000E-03,-1.677889399E+00,-178.693487E-03,+18.843174E-03,+4.610552683E+00
+80.590000E-03,-1.642713520E+00,-15.376903E-03,+18.843174E-03,+125.628024E-03
+80.595000E-03,-1.617587892E+00,-115.879416E-03,+521.355748E-03,+4.145728558E+00
+80.600000E-03,-1.677889399E+00,-115.879416E-03,+144.471318E-03,+2.148241105E+00
+80.605000E-03,-1.677889399E+00,-115.879416E-03,+1.526380897E+00,+1.080401901E+00
+80.610000E-03,-1.637688395E+00,-115.879416E-03,-986.181974E-03,+4.748743638E+00
+80.615000E-03,-1.677889399E+00,-78.190974E-03,+18.843174E-03,+326.633051E-03
+80.620000E-03,-1.758291408E+00,+72.562796E-03,+18.843174E-03,+4.145728558E+00
+80.625000E-03,-1.677889399E+00,-115.879416E-03,+18.843174E-03,+2.047738592E+00
+80.630000E-03,-1.677889399E+00,-115.879416E-03,-986.181974E-03,+1.130653158E+00
+80.635000E-03,-1.677889399E+00,-115.879416E-03,+521.355748E-03,+4.711055196E+00
+80.640000E-03,-1.677889399E+00,-115.879416E-03,+2.028893471E+00,+138.190839E-03
+80.645000E-03,-1.677889399E+00,-178.693487E-03,+18.843174E-03,+4.095477302E+00
+80.650000E-03,-1.677889399E+00,-115.879416E-03,+18.843174E-03,+2.248743619E+00
+80.655000E-03,-1.662814023E+00,-115.879416E-03,+18.843174E-03,+1.130653158E+00
+80.660000E-03,-1.677889399E+00,-115.879416E-03,+2.028893471E+00,+4.560301426E+00
+80.665000E-03,-1.677889399E+00,-266.633186E-03,+18.843174E-03,+326.633051E-03
+80.670000E-03,-1.642713520E+00,-115.879416E-03,+144.471318E-03,+4.246231072E+00
+80.675000E-03,-1.617587892E+00,-115.879416E-03,-986.181974E-03,+2.198492362E+00
+80.680000E-03,-1.677889399E+00,-115.879416E-03,+18.843174E-03,+1.130653158E+00
+80.685000E-03,-1.562311511E+00,-316.884443E-03,+1.526380897E+00,+4.610552683E+00
+80.690000E-03,-1.637688395E+00,-115.879416E-03,+1.023868322E+00,+326.633051E-03
+80.695000E-03,-1.662814023E+00,-115.879416E-03,-1.991207123E+00,+4.195979815E+00
+80.700000E-03,-1.597487390E+00,-115.879416E-03,+18.843174E-03,+1.947236079E+00
+80.705000E-03,-1.496984879E+00,-178.693487E-03,+1.526380897E+00,+1.231155671E+00
+80.710000E-03,-1.436683372E+00,-228.944744E-03,+18.843174E-03,+4.459798913E+00
+80.715000E-03,-1.502010004E+00,-166.130673E-03,+18.843174E-03,+125.628024E-03
+80.720000E-03,-1.436683372E+00,-115.879416E-03,+18.843174E-03,+3.944723532E+00
+80.725000E-03,-1.416582869E+00,-115.879416E-03,-483.669400E-03,+2.198492362E+00
+80.730000E-03,-1.401507493E+00,-115.879416E-03,+2.028893471E+00,+1.432160698E+00
+80.735000E-03,-1.295979856E+00,-115.879416E-03,+521.355748E-03,+4.547738612E+00
+80.740000E-03,-1.356281362E+00,-115.879416E-03,+18.843174E-03,+326.633051E-03
+80.745000E-03,-1.240703474E+00,-266.633186E-03,+18.843174E-03,+4.145728558E+00
+80.750000E-03,-1.235678349E+00,-115.879416E-03,+18.843174E-03,+2.148241105E+00
+80.755000E-03,-1.215577846E+00,-78.190974E-03,+18.843174E-03,+1.381909441E+00
+80.760000E-03,-1.275879353E+00,-115.879416E-03,+18.843174E-03,+4.359296399E+00
+80.765000E-03,-1.115075335E+00,-115.879416E-03,+1.526380897E+00,+326.633051E-03
+80.770000E-03,-1.115075335E+00,-115.879416E-03,+18.843174E-03,+4.258793886E+00
+80.775000E-03,-1.054773828E+00,-316.884443E-03,+1.652009040E+00,+1.896984822E+00
+80.780000E-03,-1.039698451E+00,-115.879416E-03,+18.843174E-03,+1.532663211E+00
+80.785000E-03,-954.271317E-03,-115.879416E-03,+18.843174E-03,+4.547738612E+00
+80.790000E-03,-954.271317E-03,-128.442231E-03,+18.843174E-03,+527.638078E-03
+80.795000E-03,-954.271317E-03,-166.130673E-03,+18.843174E-03,+4.145728558E+00
+80.800000E-03,-873.869307E-03,-115.879416E-03,+18.843174E-03,+1.746231052E+00
+80.805000E-03,-738.190917E-03,-115.879416E-03,+18.843174E-03,+1.432160698E+00
+80.810000E-03,-793.467298E-03,-15.376903E-03,+18.843174E-03,+4.459798913E+00
+80.815000E-03,-733.165791E-03,-78.190974E-03,+18.843174E-03,+326.633051E-03
+80.820000E-03,-713.065289E-03,-115.879416E-03,+18.843174E-03,+4.145728558E+00
+80.825000E-03,-577.386898E-03,-115.879416E-03,+18.843174E-03,+1.733668238E+00
+80.830000E-03,-552.261271E-03,-27.939717E-03,-986.181974E-03,+1.532663211E+00
+80.835000E-03,-572.361773E-03,-279.196001E-03,+18.843174E-03,+4.346733585E+00
+80.840000E-03,-471.859261E-03,-115.879416E-03,+2.028893471E+00,+527.638078E-03
+80.845000E-03,-416.582880E-03,-178.693487E-03,+18.843174E-03,+4.296482328E+00
+80.850000E-03,-391.457252E-03,-228.944744E-03,+1.149496466E+00,+1.947236079E+00
+80.855000E-03,-311.055243E-03,-166.130673E-03,+18.843174E-03,+1.582914468E+00
+80.860000E-03,-230.653234E-03,-115.879416E-03,-1.865578979E+00,+4.359296399E+00
+80.865000E-03,-255.778862E-03,-115.879416E-03,+18.843174E-03,+527.638078E-03
+80.870000E-03,-190.452229E-03,-115.879416E-03,+18.843174E-03,+4.145728558E+00
+80.875000E-03,-89.949718E-03,-115.879416E-03,+521.355748E-03,+1.896984822E+00
+80.880000E-03,-69.849215E-03,-316.884443E-03,+18.843174E-03,+1.344220999E+00
+80.885000E-03,+10.552794E-03,-115.879416E-03,+646.983892E-03,+4.208542629E+00
+80.890000E-03,+10.552794E-03,-115.879416E-03,-986.181974E-03,+439.698379E-03
+80.895000E-03,+25.628170E-03,+34.874354E-03,+18.843174E-03,+4.145728558E+00
+80.900000E-03,+90.954803E-03,-316.884443E-03,+18.843174E-03,+1.733668238E+00
+80.905000E-03,+171.356812E-03,-115.879416E-03,+18.843174E-03,+1.683416981E+00
+80.910000E-03,+251.758821E-03,-15.376903E-03,+18.843174E-03,+4.459798913E+00
+80.915000E-03,+251.758821E-03,-115.879416E-03,+18.843174E-03,+326.633051E-03
+80.920000E-03,+332.160830E-03,-115.879416E-03,+18.843174E-03,+4.145728558E+00
+80.925000E-03,+372.361835E-03,-266.633186E-03,-1.363066405E+00,+1.645728539E+00
+80.930000E-03,+447.738719E-03,-115.879416E-03,+18.843174E-03,+1.532663211E+00
+80.935000E-03,+492.964849E-03,+34.874354E-03,+18.843174E-03,+4.346733585E+00
+80.940000E-03,+573.366858E-03,-316.884443E-03,+18.843174E-03,+339.195865E-03
+80.945000E-03,+573.366858E-03,+85.125610E-03,+18.843174E-03,+4.246231072E+00
+80.950000E-03,+613.567863E-03,-115.879416E-03,+1.023868322E+00,+1.733668238E+00
+80.955000E-03,+668.844244E-03,-78.190974E-03,+18.843174E-03,+1.733668238E+00
